speaker,task,file,feature_set,feature_level,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
P_1999_F_01,r(i),/Users/neda/Documents/Corpus/Pertsch/persian/P_1999_F_01/P_1999_F_01_r(i).wav,eGeMAPSv02,Functionals,35.441605,0.17410827,32.6169,35.546875,39.95154,7.3346405,270.7221,431.37662,140.96043,260.35495,0.31839433,0.6867366,0.112714924,0.26528522,0.5170105,0.4042956,5.641211,3.0924861,4.0515103,2.205882,0.12364213,0.8906235,20.78823,0.7190187,9.032214,1.7166361,3.735698,3.6260548,-13.162579,-1.285695,0.028736632,2.1863925,1.1096013,0.87009066,8.291231,0.6504767,5.840757,2.2059367,23.735407,0.44525808,689.9745,0.25932708,1188.8955,0.1883795,-67.82236,-1.2699801,1785.0995,0.16372934,839.1735,0.46503916,-74.9926,-1.0280776,2853.1848,0.09610833,743.75085,0.44274077,-78.8039,-0.94343936,-17.454008,-0.4678184,26.536366,0.34454715,0.07054499,0.4586892,-0.03118369,-0.4847549,0.16030017,0.6791585,27.880943,0.3566089,7.152288,2.3819938,2.0218394,7.219804,-19.452576,-0.7795352,-7.8672757,15.556511,-0.0035483525,-0.008219826,0.033374343,4.144903,1.9224284,0.36157894,0.35660574,0.15076923,0.28123254,-38.43245
P_1999_F_01,str,/Users/neda/Documents/Corpus/Pertsch/persian/P_1999_F_01/P_1999_F_01_str.wav,eGeMAPSv02,Functionals,38.133747,0.15693493,34.23482,37.46084,42.273285,8.038464,221.50293,517.201,110.37061,304.7416,0.35505837,0.65096897,0.13739538,0.30690485,0.5525462,0.41515082,5.6817713,3.5196595,3.413194,1.9163201,0.12951206,0.93449414,22.953424,0.6119815,3.700521,4.8409524,-1.1168405,-12.906591,-15.556594,-1.0445753,0.022677481,2.5372674,0.93331456,0.9530689,10.216346,0.51712495,8.407601,1.3328284,26.743616,0.40636167,705.48175,0.26187,1227.8528,0.19135211,-58.047256,-1.409077,1758.9401,0.14877392,870.8647,0.4162757,-63.724266,-1.1298127,2849.7983,0.09775494,746.77454,0.4467046,-69.83116,-0.97782564,-17.025982,-0.5236183,27.565401,0.35622343,0.082033396,0.45939788,-0.028218888,-0.5560034,0.1585738,0.7743559,28.23491,0.366074,1.5579604,12.297852,-3.2420454,-4.6597924,-20.16513,-0.7398647,-7.718223,15.388683,0.0058932602,-0.011025097,0.031920187,3.588609,1.7851129,0.4229919,0.41951376,0.1311315,0.21600676,-37.176304
P_1999_F_06,con,/Users/neda/Documents/Corpus/Pertsch/persian/P_1999_F_06/P_1999_F_06_con.wav,eGeMAPSv02,Functionals,36.674004,0.10573387,34.95586,36.259464,39.66458,4.708721,129.35965,168.26044,121.92839,441.52786,0.19826233,0.6062748,0.07849681,0.18005942,0.2991094,0.22061259,2.4156303,1.6832396,1.6186173,1.0180008,0.051767852,0.949489,18.076302,0.81544274,10.338223,1.1863784,-1.5285722,-9.190754,-4.8471456,-2.7603629,0.020556312,2.6677852,0.7824279,0.98138165,10.463992,0.4312403,1.2634962,9.442715,25.925621,0.3958461,705.95917,0.24873708,1242.0424,0.18053332,-91.88618,-1.0026405,1759.5667,0.15609257,912.04926,0.3542784,-95.27852,-0.8719594,2932.5876,0.10155533,756.19226,0.47324708,-101.383736,-0.76750547,-19.352217,-0.42143667,32.01375,0.26072362,0.05130036,0.5907397,-0.02288856,-0.62530315,0.07269004,0.71239525,28.19283,0.2841485,10.242114,1.4083871,-6.356406,-2.4082983,-11.620451,-1.0261605,-7.724865,17.004913,-0.011432347,-0.00224767,0.019673096,2.7136097,1.615374,0.36525863,0.29861307,0.23504348,0.3850361,-43.800625
P_1999_F_06,m(f),/Users/neda/Documents/Corpus/Pertsch/persian/P_1999_F_06/P_1999_F_06_m(f).wav,eGeMAPSv02,Functionals,36.272835,0.10181846,35.46835,36.372486,38.297894,2.829544,230.46227,379.32272,161.41544,437.40665,0.18602777,0.48645705,0.093951076,0.17856449,0.26343292,0.16948184,2.2308383,1.3932537,1.3360854,0.90755457,0.045045275,0.8442004,19.761038,0.6807818,11.606356,1.0220317,-2.0992365,-7.039811,-6.0556164,-2.001977,0.02385513,2.592799,0.82614595,0.97687966,9.954658,0.4539121,3.4664707,3.1143224,29.061892,0.34173945,698.14075,0.26282638,1261.2131,0.17879684,-78.81414,-1.1407037,1752.3867,0.14898081,946.8791,0.3859401,-83.916336,-0.94823945,2893.519,0.103546165,808.3032,0.46101317,-90.57195,-0.82351786,-19.078445,-0.39272246,31.782734,0.26763153,0.058352895,0.49888575,-0.02590413,-0.5170397,0.056783587,0.69615954,27.280848,0.29937208,11.844692,1.0981951,-5.7765822,-2.7493536,-10.7423935,-1.0100621,-8.093628,17.088795,0.000666213,-0.006290813,0.02150344,3.3892322,2.067138,0.31264958,0.20880777,0.15394737,0.23392013,-45.839664
P_1999_F_06,m(i),/Users/neda/Documents/Corpus/Pertsch/persian/P_1999_F_06/P_1999_F_06_m(i).wav,eGeMAPSv02,Functionals,36.344234,0.13032031,35.349827,37.136135,39.11561,3.7657814,421.01865,560.0508,76.70401,136.23956,0.22976507,0.5949065,0.08989671,0.20416313,0.35860232,0.2687056,3.106474,2.2766213,2.0022848,1.2896433,0.060325623,0.94521725,20.017176,0.73415023,7.942126,1.70039,-5.65774,-2.833232,-8.620958,-1.6082841,0.025097802,2.672715,0.7899208,1.0132691,9.74748,0.57077444,3.373408,3.0800982,28.8366,0.3867049,690.50964,0.26788604,1277.3253,0.17928363,-81.83318,-1.140602,1708.4784,0.16053602,959.8383,0.38229373,-84.780846,-0.98206085,2862.3542,0.11566593,829.0591,0.45037162,-92.00314,-0.84407616,-17.443098,-0.45413005,31.183578,0.26371288,0.06624074,0.4481895,-0.025545709,-0.55424875,0.080138065,0.7494158,28.94492,0.29114875,6.3351045,2.42886,-11.189636,-1.5094019,-14.50984,-0.8698762,-7.456966,16.141432,-0.0002831245,-0.0070184637,0.024440382,2.9820054,1.9562421,0.31973684,0.26042458,0.18197183,0.2645145,-42.980698
P_1999_F_06,pic,/Users/neda/Documents/Corpus/Pertsch/persian/P_1999_F_06/P_1999_F_06_pic.wav,eGeMAPSv02,Functionals,37.12258,0.09289345,35.849495,36.892784,39.13732,3.2878265,145.96652,161.32352,177.85196,479.7605,0.18731306,0.5195983,0.08705305,0.17722163,0.27240434,0.18535128,1.9800794,1.1350535,1.3436557,0.8416753,0.045559738,0.86630446,18.2521,0.7710687,13.201543,0.8631787,1.7212452,7.3724732,-5.5732102,-2.2983012,0.01591493,2.3375082,0.75355214,1.011277,11.225364,0.36308822,3.4538345,3.6823757,26.699802,0.41107377,702.62225,0.26938766,1225.392,0.18753424,-90.44525,-0.9939617,1778.732,0.15032488,890.98,0.3803332,-92.24981,-0.86085975,2959.1887,0.09747599,733.56226,0.5058475,-97.60694,-0.768737,-20.729876,-0.38718575,32.73084,0.26884335,0.054226685,0.5729162,-0.023834849,-0.5296076,0.05947672,0.6920448,26.964886,0.31703064,13.837648,0.91855675,-1.2287525,-11.480917,-11.195745,-1.0381223,-7.5871887,16.139507,-0.0052697114,-0.0038118933,0.02118571,3.1466193,1.9537792,0.3153143,0.21883008,0.18341318,0.28697005,-43.86956
P_1999_F_06,r(f),/Users/neda/Documents/Corpus/Pertsch/persian/P_1999_F_06/P_1999_F_06_r(f).wav,eGeMAPSv02,Functionals,36.44291,0.09483746,34.700474,36.11426,39.033867,4.333393,168.80812,365.5522,98.39704,222.38585,0.2039846,0.54707277,0.08963525,0.19107386,0.30214706,0.21251181,2.6301227,1.5273211,1.8270315,1.1582246,0.06313701,0.8889512,18.903706,0.7706592,12.295896,1.0165026,-0.18868436,-69.52458,-7.779345,-1.7251968,0.020374482,1.9973913,0.93673456,0.8578765,9.490631,0.47219875,0.19575205,60.544987,24.842758,0.42474943,728.9464,0.2191899,1182.0438,0.17261447,-83.14932,-1.0691223,1836.6243,0.14207046,840.6117,0.3823316,-89.5545,-0.8833651,2925.1663,0.08665541,745.6853,0.44200063,-93.78439,-0.80677134,-19.398808,-0.4407916,30.392357,0.31770828,0.054067686,0.5544369,-0.031571325,-0.44371238,0.08481977,0.6740151,27.413376,0.33686405,12.25626,1.1457875,-3.300656,-4.3439946,-13.417396,-0.9059864,-7.530919,15.861135,-0.003281746,-0.0081065,0.023410829,3.10559,2.1649795,0.28939816,0.23975122,0.16142856,0.26826656,-43.156548
P_1999_F_06,r(i),/Users/neda/Documents/Corpus/Pertsch/persian/P_1999_F_06/P_1999_F_06_r(i).wav,eGeMAPSv02,Functionals,37.137558,0.12088605,35.33853,36.999172,40.188927,4.850395,196.03433,530.9355,108.31035,381.93802,0.2294447,0.5779287,0.092740186,0.21115862,0.34287873,0.25013855,3.0054376,1.691984,2.1988602,1.3835495,0.0788855,0.8779837,20.625927,0.69934475,10.871726,1.2081442,-1.7128499,-9.130283,-9.210567,-1.5918913,0.02113574,2.2598495,0.9054594,0.8328145,9.751554,0.5008752,4.621431,2.9050589,28.433012,0.45556572,702.5046,0.2434413,1215.758,0.18739946,-76.63768,-1.1556005,1785.1228,0.14801978,869.4067,0.39289132,-82.022606,-0.95675033,2909.4705,0.09643213,798.5906,0.44444653,-88.23597,-0.8370533,-19.586273,-0.42972517,31.287487,0.302947,0.061059583,0.50751686,-0.030799704,-0.45904988,0.10413046,0.66468453,28.251593,0.33827037,10.252323,1.440457,-5.4909115,-3.046751,-14.655616,-0.93173975,-8.400128,16.85781,-0.0009517519,-0.007884244,0.024921462,3.542651,1.9324343,0.34316546,0.28550363,0.1629771,0.22144805,-41.626278
P_1999_F_06,str,/Users/neda/Documents/Corpus/Pertsch/persian/P_1999_F_06/P_1999_F_06_str.wav,eGeMAPSv02,Functionals,36.70611,0.11055504,35.62517,36.939636,39.155613,3.5304413,176.36244,217.85097,93.05226,219.02542,0.19305718,0.5144301,0.10021726,0.17964122,0.26985404,0.16963679,2.296042,1.5967903,1.457108,0.94836664,0.05007476,0.8550042,20.217606,0.6567521,11.7885475,1.0437462,-1.7834953,-7.8683553,-6.669858,-1.8595405,0.02270181,2.474539,0.8091268,0.9692344,10.265184,0.45259959,5.357474,2.0907667,28.846336,0.3450181,688.9137,0.28338018,1288.504,0.18291114,-81.13476,-1.1011494,1734.672,0.16266645,973.4647,0.35991344,-83.455376,-0.9431554,2897.6345,0.10937186,806.81244,0.45368326,-90.05006,-0.818889,-19.480171,-0.39802843,32.761005,0.2555758,0.055856418,0.5424337,-0.023512762,-0.5831465,0.062477775,0.7233482,27.599392,0.2871132,11.773035,1.1458962,-5.5916133,-2.6438391,-10.913001,-1.0756879,-8.22709,16.970427,0.0031675326,-0.006171492,0.024514014,3.0717652,2.1394253,0.3040678,0.22603899,0.14246808,0.21432498,-44.871716
P_2000_F_15,con,/Users/neda/Documents/Corpus/Pertsch/persian/P_2000_F_15/P_2000_F_15_con.wav,eGeMAPSv02,Functionals,35.665874,0.12903649,34.53043,35.951122,39.085247,4.554817,373.58807,600.1358,65.140526,87.328674,1.0551338,0.6941179,0.31728354,0.93035156,1.6791334,1.3618499,17.431297,9.236389,11.418168,6.1720347,0.78591686,0.9648033,23.2593,0.6495679,11.119767,1.0629615,6.473484,1.8230023,-5.7306213,-2.4925094,0.02448903,2.1371558,0.9925609,0.8554021,9.472044,0.5205791,9.65942,1.2922922,28.740969,0.42267373,619.9101,0.31755564,1241.1398,0.18263903,-67.68298,-1.253918,1701.2179,0.1629592,928.9351,0.42407864,-72.48552,-1.0251828,2747.4268,0.110315844,824.80457,0.4727845,-77.17311,-0.92542565,-20.886614,-0.36081284,30.696194,0.26039857,0.048450384,0.8129265,-0.032592885,-0.432754,1.0136102,0.74618053,30.030558,0.36710608,11.420794,1.1534268,6.253285,2.0905125,-9.704386,-1.4299836,-8.106348,17.110983,-0.03274729,-0.0073536495,0.14675868,3.3660815,1.3539653,0.53678566,0.60270053,0.21585713,0.29716995,-19.892435
P_2000_F_15,m(f),/Users/neda/Documents/Corpus/Pertsch/persian/P_2000_F_15/P_2000_F_15_m(f).wav,eGeMAPSv02,Functionals,36.06964,0.09535415,35.04101,35.953247,38.315052,3.2740402,168.60454,305.10605,94.796745,245.33586,1.1631945,0.585017,0.47100317,1.1165112,1.7640637,1.2930605,15.864563,7.834222,10.886813,5.483817,0.81844145,0.8458409,27.220715,0.5407638,11.680535,1.1043929,3.653721,3.5226276,-12.014607,-1.1245903,0.021853384,2.305238,0.88684946,0.88077587,9.950757,0.44169024,6.5426335,1.5905929,27.904116,0.34362677,679.1116,0.26241615,1230.4089,0.1842841,-47.39902,-1.5382979,1769.7935,0.16264455,893.26514,0.38546187,-58.117123,-1.0753003,2800.5625,0.08752782,710.4807,0.46454492,-61.26371,-0.99369675,-21.810072,-0.31245115,30.15714,0.25816032,0.05155014,0.7721609,-0.03657479,-0.3657204,0.955153,0.71080273,31.81087,0.35903943,12.103546,1.1216366,2.9624634,4.640569,-14.609879,-0.87135917,-8.203985,16.23369,-0.0306075,-0.011732425,0.15251373,3.6052115,1.1075385,0.7419355,0.6099678,0.16283017,0.27987444,-20.092007
P_2000_F_15,m(i),/Users/neda/Documents/Corpus/Pertsch/persian/P_2000_F_15/P_2000_F_15_m(i).wav,eGeMAPSv02,Functionals,36.102047,0.10732147,34.76292,36.142956,39.04614,4.2832184,426.57135,586.33984,54.378654,87.421196,1.1870908,0.5816545,0.4970135,1.1484326,1.7765237,1.2795103,18.929937,11.029709,10.785275,5.8009424,0.87070036,0.8695632,27.989845,0.5334989,10.464518,1.2714949,2.0249362,6.3114514,-8.797295,-1.4184988,0.027274229,2.6909857,0.91556096,0.91145337,10.0207205,0.48413622,7.396395,1.3255379,29.022604,0.31991392,688.4388,0.2402572,1229.4043,0.16291708,-48.825558,-1.5166826,1781.7467,0.14534022,877.37537,0.37200573,-59.11459,-1.0877882,2818.7747,0.09132426,759.2832,0.43232146,-63.585503,-0.97606134,-22.188818,-0.33254018,30.563911,0.2745028,0.049186897,0.73970735,-0.03873975,-0.3302404,1.0279183,0.7265715,33.17614,0.32171848,10.411372,1.3648086,1.1585782,11.817722,-11.279033,-1.0319359,-7.706014,15.226084,-0.03059498,-0.012329858,0.15147226,3.9965622,1.1197244,0.72499996,0.73334455,0.17227271,0.29372114,-19.633507
P_2000_F_15,pic,/Users/neda/Documents/Corpus/Pertsch/persian/P_2000_F_15/P_2000_F_15_pic.wav,eGeMAPSv02,Functionals,36.196266,0.08718104,35.02571,36.17735,38.10505,3.079338,269.60007,468.9479,37.80035,70.69049,1.1358587,0.6301584,0.37486476,1.0877064,1.7978523,1.4229875,17.414799,9.649475,12.26389,6.432213,0.83399296,0.8908144,26.442484,0.5759421,10.917243,1.0308982,3.2942564,3.764243,-11.378451,-1.2422003,0.018976992,1.8512819,0.94534636,0.8987909,10.264892,0.40596443,6.876469,1.7194623,27.798359,0.4410687,671.3691,0.28155926,1244.8484,0.17078432,-57.60005,-1.3891934,1740.5332,0.1718927,924.58435,0.37342054,-65.50947,-1.057497,2779.5278,0.087774515,738.0134,0.46524462,-69.32533,-0.96815217,-21.467962,-0.3057279,30.317915,0.254249,0.052236494,0.76131964,-0.03611159,-0.36230785,1.0196146,0.7173786,32.33623,0.3456704,11.182514,1.0799078,2.4722452,5.407937,-14.955491,-0.8701053,-8.900004,17.63043,-0.035212923,-0.010096185,0.16922632,3.9959788,1.0820333,0.71697676,0.5223851,0.2335294,0.39640203,-19.841166
P_2000_F_15,r(f),/Users/neda/Documents/Corpus/Pertsch/persian/P_2000_F_15/P_2000_F_15_r(f).wav,eGeMAPSv02,Functionals,35.904358,0.10750906,34.473732,35.796436,38.84675,4.3730164,168.81973,412.0016,55.1154,87.74298,1.231623,0.6444868,0.43191287,1.1167057,1.9731363,1.5412234,19.615705,10.631503,14.011378,6.7566266,1.0620637,0.8449815,26.3393,0.5916664,11.98218,1.068452,-0.094478466,-165.77988,-13.80091,-1.0180919,0.028503576,2.1143057,1.0748596,0.8081297,8.763533,0.563271,6.6515183,1.7203705,28.316563,0.4217801,681.1372,0.27281022,1247.7432,0.16293235,-51.157196,-1.4768282,1730.5093,0.1734725,934.2127,0.3547243,-60.286068,-1.0841544,2822.3875,0.079875216,663.05457,0.48837218,-65.15663,-0.9612938,-19.854969,-0.39508402,30.869602,0.27856487,0.05019167,0.7923021,-0.03151348,-0.42644042,1.2647803,0.6890596,31.455044,0.38730744,12.1739435,1.1266519,-1.2990108,-12.89784,-16.607643,-0.78422,-7.5682116,15.997992,-0.028040748,-0.009664651,0.18509391,4.2109165,1.2974175,0.6182857,0.6268734,0.15590909,0.27438205,-19.02288
P_2000_F_15,r(i),/Users/neda/Documents/Corpus/Pertsch/persian/P_2000_F_15/P_2000_F_15_r(i).wav,eGeMAPSv02,Functionals,35.58625,0.1335279,34.20115,35.815163,39.24311,5.0419617,213.71814,400.6765,127.21727,334.9825,1.2766631,0.69362193,0.3824663,1.1029637,2.1348228,1.7523565,20.807741,11.532646,15.2699995,7.4723315,1.1386799,0.8835104,26.378702,0.5894605,11.532244,1.1408002,0.38925165,40.349846,-14.986115,-1.0248547,0.030502927,2.308463,1.0584509,0.80069155,8.915083,0.5530399,7.00626,1.8763857,28.968754,0.4461703,657.95465,0.28163424,1275.4785,0.16598979,-52.35517,-1.4935541,1699.1956,0.17908667,961.24133,0.348143,-61.86802,-1.0966654,2809.0183,0.079265736,662.013,0.49692956,-66.51663,-0.9795738,-20.516838,-0.37441105,31.015995,0.2698867,0.054708403,0.7021114,-0.032717153,-0.4064824,1.3893858,0.69984496,32.054333,0.3594611,11.846881,1.2049694,-0.6703347,-25.374073,-18.543459,-0.7695203,-7.5434127,16.29058,-0.029787362,-0.008560226,0.1443469,3.990307,1.0994341,0.7201471,0.5892805,0.19655173,0.30575264,-18.152586
P_2000_F_15,str,/Users/neda/Documents/Corpus/Pertsch/persian/P_2000_F_15/P_2000_F_15_str.wav,eGeMAPSv02,Functionals,36.21579,0.117410794,35.130367,36.401756,38.86992,3.7395515,362.38055,618.85425,74.81932,106.883354,1.1441014,0.63999504,0.3760735,1.0547949,1.8178897,1.4418162,17.631813,9.352621,11.748345,6.856957,0.8113387,0.87473536,25.873117,0.55391717,10.355322,1.2629036,5.1391597,2.5077946,-6.8025494,-1.9564973,0.02440409,2.6009362,0.9418046,0.9464001,10.151863,0.46264148,8.979349,1.3742326,28.761913,0.36202145,643.2968,0.2705562,1246.7648,0.16936801,-55.117874,-1.4348974,1733.1272,0.14341608,882.7021,0.42040592,-62.456635,-1.0926625,2764.7947,0.094473496,802.2977,0.44858146,-67.6356,-0.96668226,-21.272087,-0.32989123,30.43355,0.25624126,0.049206756,0.7960759,-0.03506394,-0.39386228,0.98075217,0.7094124,31.160051,0.341021,10.006766,1.4087468,4.7873983,2.9699278,-10.024835,-1.25211,-9.129187,17.55444,-0.03063471,-0.010182541,0.1556334,3.5432436,1.2250161,0.6410526,0.51126665,0.1821875,0.21690625,-19.936275
P_2000_M_02,con,/Users/neda/Documents/Corpus/Pertsch/persian/P_2000_M_02/P_2000_M_02_con.wav,eGeMAPSv02,Functionals,25.249414,0.12513202,24.384462,25.134418,26.72749,2.343027,142.85513,225.1958,67.82817,114.31206,0.259735,0.61584365,0.11184007,0.23154841,0.38336757,0.2715275,3.6142998,2.0219238,2.4866302,1.5135254,0.1056234,0.84206915,24.088041,0.6727962,18.976889,0.65091544,14.596724,0.9488865,2.543616,5.1402245,0.028329574,2.2725382,1.0510248,0.8642417,4.9768343,0.81759113,10.55644,1.1886966,33.7728,0.29353806,494.82275,0.34781185,1242.7778,0.17788662,-65.24616,-1.2912258,1549.5469,0.17526953,998.8632,0.3761905,-76.42897,-0.99707353,2632.5518,0.11226156,899.0583,0.5090351,-80.91742,-0.9037293,-23.08852,-0.34583265,32.282864,0.2644193,0.023393689,1.3256338,-0.028223764,-0.5091031,0.13683164,0.6228274,32.165714,0.3305766,22.12881,0.5503873,17.359024,0.81525165,0.8522246,16.769978,-6.7390466,15.612605,-0.014039892,-0.0030030967,0.026673572,3.1357884,1.4697406,0.47941175,0.4354192,0.19510639,0.26039147,-38.50493
P_2000_M_02,m(f),/Users/neda/Documents/Corpus/Pertsch/persian/P_2000_M_02/P_2000_M_02_m(f).wav,eGeMAPSv02,Functionals,25.392206,0.14590031,24.209711,25.287792,27.285332,3.0756207,149.44739,215.49258,89.47628,168.49026,0.24081175,0.63759553,0.08553491,0.21287557,0.3761389,0.290604,3.5468173,2.0326214,2.6468494,1.5178838,0.0963812,0.87606263,22.178135,0.77237284,17.744875,0.6267275,14.026711,0.9637408,3.156663,3.5853333,0.035120107,2.3343163,1.0982448,0.84490293,4.980173,0.81352526,8.998497,1.3438534,32.29855,0.35578576,478.08414,0.3302628,1242.4052,0.18339394,-74.790016,-1.1814178,1514.573,0.16787043,1020.08044,0.33837977,-85.64973,-0.93146557,2597.031,0.10549852,890.17346,0.46241286,-89.63285,-0.8564558,-22.289835,-0.36626756,31.695938,0.28994483,0.023891974,1.3656454,-0.027470056,-0.45409244,0.13331082,0.5966601,32.01975,0.35440984,20.735281,0.54239666,17.05646,0.8507766,1.3102869,9.702026,-7.8287997,16.679443,-0.0152083915,-0.0034721289,0.024116034,3.3197622,1.6768532,0.38476634,0.31749704,0.21177083,0.42081267,-38.95582
P_2000_M_02,m(i),/Users/neda/Documents/Corpus/Pertsch/persian/P_2000_M_02/P_2000_M_02_m(i).wav,eGeMAPSv02,Functionals,25.521849,0.13327591,24.501736,25.961214,27.820238,3.3185024,174.10974,280.7074,198.22902,508.9031,0.23033266,0.7195262,0.07078252,0.19004324,0.3785354,0.30775288,3.2948859,1.682459,2.659176,1.6728626,0.08957689,0.9915997,18.696201,0.960815,15.205985,0.7484766,12.132941,1.2028922,2.5019498,4.513464,0.027630497,2.6772974,1.1047367,0.8770775,5.0380993,0.8628063,9.028597,1.6214902,31.648563,0.3079559,474.05536,0.2834459,1251.0791,0.15926488,-94.47607,-0.98225456,1518.0804,0.15714315,1012.4714,0.35556713,-103.47271,-0.81286615,2599.6528,0.0905735,856.0615,0.47962096,-107.00589,-0.7557734,-22.172457,-0.3676412,31.313633,0.28052673,0.021402882,1.5897404,-0.029284496,-0.41452345,0.1429799,0.58755296,32.26735,0.3429699,19.89307,0.5956298,16.976233,0.97970253,-0.19235569,-68.492455,-6.4750347,15.226045,-0.017418182,-0.0024417387,0.021696502,2.7899346,1.5359298,0.35714287,0.29842272,0.29346153,0.5310869,-38.911182
P_2000_M_02,pic,/Users/neda/Documents/Corpus/Pertsch/persian/P_2000_M_02/P_2000_M_02_pic.wav,eGeMAPSv02,Functionals,24.970194,0.16351686,24.175585,25.25941,26.709122,2.533537,244.63618,273.1515,113.37875,314.7389,0.21002492,0.63778764,0.07585642,0.18257034,0.3302617,0.2544053,2.7615907,1.8622895,2.1872425,1.3843834,0.07908197,0.9244455,19.374207,0.8912419,20.158588,0.5689327,15.963809,0.8522471,1.43612,8.29324,0.033184186,2.3973868,1.0387743,0.89889646,5.1566825,0.800971,9.563887,1.3026998,33.538345,0.36237404,515.4583,0.31526273,1268.1061,0.17332782,-86.77282,-1.0573403,1615.8843,0.18641677,1075.9556,0.45470446,-97.99411,-0.8344685,2673.4934,0.10791528,824.63226,0.4901926,-99.80876,-0.8033171,-24.857847,-0.31400505,32.144154,0.28298673,0.021904388,1.519207,-0.033530038,-0.41264924,0.118138626,0.58077186,31.078989,0.34874317,25.9522,0.38014638,21.38018,0.63993245,-1.0334084,-13.194056,-6.854111,15.034812,-0.017999822,-0.0037384653,0.019825516,2.8884609,1.3193003,0.44853932,0.4371063,0.30258822,0.5533283,-39.93746
